Survey,Blooming,Date,Year,Site_Code,Orchard_Block,Time,Time_Hour,Treatment,Section,Distance,Temperature,Humidity,Wind_Speed
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,10.5,SWS,3,48,15.2,74.5,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,11:00,11,AMWS,0,0,16.8,75,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,11,AMWS,1,10,16.1,77.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,11,AMWS,2,29,15.5,71.1,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,11,AMWS,3,48,15.6,80.9,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,11:20,11.5,CS,0,0,17.1,73.2,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,11.5,CS,1,10,17.3,71.6,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,11.5,CS,2,29,16,76.7,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_6,,11.5,CS,3,48,14,81.1,0.2
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,11:45,12,SWS,0,0,15.1,83.6,0.7
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12,SWS,1,10,17.8,66.9,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12,SWS,2,29,18.1,67.2,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12,SWS,3,48,17.6,72.2,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12,SWS,4,67,18.5,67.1,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,12:00,12.5,AMWS,0,0,16.6,71.2,0.3
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12.5,AMWS,1,10,16.3,73.9,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12.5,AMWS,2,29,17.5,70,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12.5,AMWS,3,48,20.5,61.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,12.5,AMWS,4,67,21.3,60.8,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,12:15,13,CS,0,0,21.2,63.4,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,13,CS,1,10,18.2,66.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,13,CS,2,29,19.3,63.5,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,13,CS,3,48,20.7,61.6,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_3,Orchard_block_5,,13,CS,4,67,20.1,64,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,13:20,14,AMWS,0,0,22.1,54.2,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14,AMWS,1,10,21.5,58.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14,AMWS,2,29,21.8,56,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14,AMWS,3,48,19.5,59.5,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14,AMWS,4,67,20.7,57.7,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,13:35,14.5,SWS,0,0,16.8,65.1,0.5
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14.5,SWS,1,10,17.1,66.9,0.4
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14.5,SWS,2,29,19.3,59.7,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14.5,SWS,3,48,18.9,60,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,14.5,SWS,4,67,18.3,63.5,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,13:50,15,CS,0,0,16.4,65.7,1.5
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,15,CS,1,10,19,61.1,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,15,CS,2,29,19.4,61.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,15,CS,3,48,20.9,54,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_3,,15,CS,4,67,22.4,52.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,14:10,15.5,SWS,0,0,18.9,59.2,0.6
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,15.5,SWS,1,10,24.2,49.9,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,15.5,SWS,2,29,22.7,55.3,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,15.5,SWS,3,48,22,51.9,0.3
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,15.5,SWS,4,67,20.6,56.6,0.5
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,14:30,16,CS,0,0,23,51.4,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16,CS,1,10,21.8,54.7,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16,CS,2,29,20.9,55.5,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16,CS,3,48,21.5,52.7,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16,CS,4,67,21.7,53.8,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,14:45,16.5,AMWS,0,0,21.9,55.2,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16.5,AMWS,1,10,22.8,47.2,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16.5,AMWS,2,29,23,44.7,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16.5,AMWS,3,48,20.1,57.4,0
Vortis,Post-Anthesis,9/12/2017,Year_2,Site_code_2,Orchard_block_4,,16.5,AMWS,4,67,20.9,52.5,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,10:40,10.5,CS,0,0,18.6,68.6,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,10.5,CS,1,10,17.4,75,0.4
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,10.5,CS,2,29,16.9,76.9,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,10.5,CS,3,48,17.2,76.3,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,10.5,CS,4,67,17.6,72.5,0.2
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,10:55,11,AMWS,0,0,18.8,67.5,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11,AMWS,1,10,18.6,69.9,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11,AMWS,2,29,18.4,70.1,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11,AMWS,3,48,18.1,68.2,0.2
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,11:10,11.5,SWS,0,0,18.6,68.7,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11.5,SWS,1,10,19.1,66.2,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11.5,SWS,2,29,18.2,69.1,0.3
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11.5,SWS,3,48,17.9,70.5,0.2
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_7,,11.5,SWS,4,67,17.3,71.3,0.3
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,11:35,12,AMWS,0,0,19.7,63.6,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12,AMWS,1,10,19.3,63.8,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12,AMWS,2,29,19.8,63,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12,AMWS,3,48,19.6,73.2,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12,AMWS,4,67,17.4,75.7,0.6
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,11:50,12.5,SWS,0,0,18.7,68.3,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12.5,SWS,1,10,19.3,68.9,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12.5,SWS,2,29,19.8,68.3,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12.5,SWS,3,48,18.5,65.4,0.7
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,12.5,SWS,4,67,18.9,64.3,0.3
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,12:05,13,CS,0,0,18.2,67.2,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,13,CS,1,10,16.7,73.8,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,13,CS,2,29,17.2,70.2,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,13,CS,3,48,17,71.6,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_4,Orchard_block_8,,13,CS,4,67,16.8,73.9,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,12:35,14,CS,0,0,18.6,65.3,0.2
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14,CS,1,10,18.4,66.5,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14,CS,2,29,18,68.7,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14,CS,3,48,18.7,67.9,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14,CS,4,67,18.2,69.8,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,12:50,14.5,AMWS,0,0,17.6,69.6,1.2
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14.5,AMWS,1,10,17.3,70.8,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14.5,AMWS,2,29,17.4,69.2,0.4
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14.5,AMWS,3,48,19.9,60.6,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,14.5,AMWS,4,67,19.7,64.2,0.2
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,13:05,15,SWS,0,0,18.8,66.9,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,15,SWS,1,10,18,67.2,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,15,SWS,2,29,17.4,69.3,0.6
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_10,,15,SWS,3,48,18.3,65.8,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,13:55,15.5,AMWS,0,0,18,69.9,0.8
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,15.5,AMWS,1,10,19,63.3,0.4
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,15.5,AMWS,2,29,19.1,62.4,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,15.5,AMWS,3,48,18.7,65.2,0.7
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,15.5,AMWS,4,67,18.1,72.8,1
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,14:30,16,SWS,0,0,18.7,67.5,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16,SWS,1,10,19.5,65.7,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16,SWS,2,29,19.8,64.3,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16,SWS,3,48,17.5,69,1.3
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16,SWS,4,67,17.6,70.8,0.6
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,15:00,16.5,CS,0,0,18,72.6,0.8
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16.5,CS,1,10,18.6,70.3,0.5
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16.5,CS,2,29,18.5,71.9,0.9
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16.5,CS,3,48,19.6,66.7,0
Vortis,Post-Anthesis,9/10/2017,Year_2,Site_code_5,Orchard_block_9,,16.5,CS,4,67,19.9,67.2,0.2
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,13:30,14,AMWS,0,0,22.6,53.6,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14,AMWS,1,10,22.1,52,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14,AMWS,2,29,22,51.4,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14,AMWS,3,48,21.8,52.6,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14,AMWS,4,67,22.5,53.9,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,13:55,14.5,CS,0,0,22.7,48.2,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14.5,CS,1,10,21.9,51.6,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14.5,CS,2,29,23.3,53.7,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14.5,CS,3,48,24.1,52.7,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,14.5,CS,4,67,23.8,53.6,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,14:15,15,SWS,0,0,25.1,43.5,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,15,SWS,1,10,23.7,47.6,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,15,SWS,2,29,21.6,51.8,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,15,SWS,3,48,26.5,51.7,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_5,,15,SWS,4,67,26.8,52.1,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,15:05,15.5,CS,0,0,23.8,54.1,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,15.5,CS,1,10,23.9,55.5,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,15.5,CS,2,29,24.5,52.4,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,15.5,CS,3,48,23.7,53.8,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,15:30,16,AMWS,0,0,24.8,49.2,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,16,AMWS,1,10,23.2,52.1,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,16,AMWS,2,29,22.5,53.4,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,16,AMWS,3,48,23.2,50,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,15:55,16.5,SWS,0,0,24.9,45.2,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,16.5,SWS,1,10,24.6,47.7,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,16.5,SWS,2,29,24.5,45,0
Vortis,Post-Anthesis,5/20/2019,Year_3,Site_code_3,Orchard_block_6,,16.5,SWS,3,48,24.9,46.3,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,10:55,10.5,CS,0,0,20,60.2,1.7
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,10.5,CS,1,10,25.7,48.6,0.3
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,10.5,CS,2,29,26.4,45.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,10.5,CS,3,48,25.7,46.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,10.5,CS,4,67,27,42.4,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,11:20,11,AMWS,0,0,25.7,46.1,0.4
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11,AMWS,1,10,25.6,46,0.6
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11,AMWS,2,29,24.1,44,0.7
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11,AMWS,3,48,25.1,47,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11,AMWS,4,67,26.6,47.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,11:45,11.5,SWS,0,0,23.3,44.6,0.5
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11.5,SWS,1,10,25.8,44.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11.5,SWS,2,29,26.5,41.3,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11.5,SWS,3,48,28.6,45.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_4,,11.5,SWS,4,67,26.7,44.1,0.3
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,12:10,12,SWS,0,0,24,49.7,0.3
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12,SWS,1,10,22.4,49.9,0.4
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12,SWS,2,29,23.8,47.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12,SWS,3,48,25.4,41.3,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12,SWS,4,67,26.8,39.7,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,12:35,12.5,AMWS,0,0,24.4,35.3,0.8
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12.5,AMWS,1,10,23.5,40.8,0.5
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12.5,AMWS,2,29,24.3,37.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12.5,AMWS,3,48,26,41.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,12.5,AMWS,4,67,25.6,43.7,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,13:00,13,CS,0,0,22.8,44.8,0.6
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,13,CS,1,10,23.9,44.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,13,CS,2,29,24.6,42.1,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,13,CS,3,48,21.1,47.9,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_2,Orchard_block_3,,13,CS,4,67,20,49.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,14:00,14,CS,0,0,20.5,48.9,0.7
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14,CS,1,10,27.1,37.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14,CS,2,29,25.4,42.1,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14,CS,3,48,29.8,40.6,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14,CS,4,67,30.2,43.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,14:25,14.5,SWS,0,0,29.1,41.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14.5,SWS,1,10,27.7,41.9,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14.5,SWS,2,29,26.5,42.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14.5,SWS,3,48,30.1,38.1,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,14.5,SWS,4,67,30.4,36.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,14:50,15,AMWS,0,0,28.4,38.6,0.3
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,15,AMWS,1,10,29.1,35.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,15,AMWS,2,29,29.7,38.4,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,15,AMWS,3,48,25.1,41.7,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_1,,15,AMWS,4,67,25.2,42.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,15:15,15.5,SWS,0,0,19.5,47.2,0.4
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,15.5,SWS,1,10,24,40.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,15.5,SWS,2,29,24.4,40.8,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,15.5,SWS,3,48,21.8,45.9,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,15.5,SWS,4,67,22,46.4,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,15:40,16,CS,0,0,20.5,44.5,0.3
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16,CS,1,10,22.7,42.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16,CS,2,29,23,43,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16,CS,3,48,23.4,38.5,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16,CS,4,67,23.9,36.6,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,16:05,16.5,AMWS,0,0,23.4,45.1,0.5
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16.5,AMWS,1,10,24,40,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16.5,AMWS,2,29,24.4,39.9,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16.5,AMWS,3,48,24.5,44.2,0
Vortis,Post-Anthesis,5/21/2019,Year_3,Site_code_1,Orchard_block_2,,16.5,AMWS,4,67,25.6,41.3,0
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,10:50,10.5,SWS,0,0,18.3,59.9,0.7
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,10.5,SWS,1,10,19.6,52.7,0.6
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,10.5,SWS,2,29,20.5,50.4,0
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,10.5,SWS,3,48,21.2,45.3,0
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,11:15,11,AMWS,0,0,19.2,48.7,0.8
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11,AMWS,1,10,20.2,47,0.4
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11,AMWS,2,29,20.6,46.8,0.3
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11,AMWS,3,48,24.3,40.3,0
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11,AMWS,4,67,24.7,39.2,0
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,11:40,11.5,CS,0,0,18.9,49.7,0.6
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11.5,CS,1,10,21.2,47.6,0.5
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11.5,CS,2,29,21.4,46.5,0.3
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11.5,CS,3,48,21.4,47.8,0
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_10,,11.5,CS,4,67,20.6,46.3,0.4
Vortis,Post-Anthesis,5/22/2019,Year_3,Site_code_5,Orchard_block_9,12:10,12,CS,0,0,21.9,44.3,0.3
